gene	aRRA	p_value	significant	# sgRNAs	# signif. sgRNAs	mean	std	cat
Snapc2__1	0.0009346573781488	0.0013	True	5	4	-1.7524469501179527	0.028719615030491724	Significant
Rpl11__1	0.0009392589944794	0.0013	True	5	5	-2.2593255059858133	1.072445056054728	Significant
Ndufb11__1	0.0009444679175217	0.0013	True	5	4	-2.435832772268448	0.3957268408898238	Significant
Cnbp__1	0.00094661082256	0.0013	True	5	4	-1.6631918647412511	0.4354670168368553	Significant
Vps35__1	0.0009536641949297	0.0013	True	5	5	-2.13975387067517	0.46393891184901925	Significant
Slc35b1__1	0.0009548944561314	0.0013	True	5	5	-3.348024227857894	0.2434465697313615	Significant
Topbp1__1	0.000955026979667	0.0013	True	5	3	-1.8216887404458517	0.5229784974035258	Significant
Rpa2__1	0.0009566746940561	0.0013	True	5	5	-1.6640599759365493	0.5415289484966531	Significant
Palb2__1	0.0009596051340146	0.0013	True	5	5	-1.992697055620274	0.5517425083521216	Significant
Hspa13__1	0.0009598338528157	0.0013	True	5	4	-2.578868065428409	0.3353093295130403	Significant
Senp1__1	0.0009636942093018	0.0013	True	5	5	-1.4156458829516905	0.384088386522918	Significant
Mrpl51__1	0.0009651906816521	0.0013	True	5	4	-2.2287100667024853	0.6588453341519314	Significant
Med17__1	0.0009664821865191	0.0013	True	5	3	-2.1174263961104836	0.3446077391387349	Significant
Arid1a__1	0.0009706270073658	0.0013	True	5	4	-2.4734481129789905	0.6942778498169284	Significant
LOC100774417__1	0.0009752645799012	0.0013	True	5	5	-2.276375400289156	0.21933410361901048	Significant
Ddx24__1	0.0009769960440823	0.0013	True	6	4	-1.8412126192207694	0.17791871134468001	Significant
Vps54__2	0.0009781158864832	0.0013	True	5	5	-2.508777794692315	1.0607517841365037	Significant
Chmp4b__1	0.0009865644532695	0.0013	True	5	5	-2.4414641640346595	0.25119315890544813	Significant
Eif2b2__1	0.0009947549778073	0.0013	True	5	4	-2.9033493108716706	0.22914315486404965	Significant
Ndufaf5__1	0.000995465335308	0.0013	True	5	5	-1.4148516362823769	0.5706608393580341	Significant
Orc3__1	0.0009979528028867	0.0013	True	5	4	-1.7391987478569215	0.8402284494012865	Significant
Dars1__1	0.0010036176811501	0.0013	True	6	4	-1.5031017321068187	0.08618821335157455	Significant
Mrpl17__1	0.00100511243858	0.0013	True	5	4	-1.771804243422597	0.4420781513663014	Significant
Aamp__1	0.0010064024945965	0.0013	True	5	4	-2.7408573744353135	0.9706347196415424	Significant
Znf638__1	0.0010158374158063	0.0013	True	10	6	-0.8328397047975238	0.14603426837329098	Significant
Cpsf6__1	0.0010184731331033	0.0013	True	5	3	-1.9754249261716894	0.9929544363709762	Significant
Acbd4__1	0.0010232254016196	0.0013	True	10	5	-0.8867406696013862	0.15406654422461474	Significant
Gfm1__1	0.0010280689361202	0.0013	True	5	5	-2.217602348409667	0.6927268533381681	Significant
Msh5__1	0.0010299244101218	0.0013	True	10	6	-0.975420722722133	0.5034193863293865	Significant
Dnttip2__1	0.0010310845593596	0.0013	True	5	4	-1.7036620053802998	0.5211500698476729	Significant
Cactin__1	0.0010316037004665	0.0013	True	5	3	-2.4238459684780027	0.35197942568176066	Significant
Igbp1__1	0.0010337576511836	0.0013	True	5	5	-2.2343024322358054	0.26817603877613794	Significant
Nasp__1	0.0010352330576456	0.0013	True	10	5	-0.8626194838680532	0.1711020372015207	Significant
Rps20__1	0.0010404154088761	0.0013	True	5	4	-2.2481139009527493	0.24321997599496978	Significant
Phax__1	0.001044028437915	0.0013	True	5	3	-2.1010320218775402	0.3362472900765329	Significant
Cog7__1	0.0010473236321596	0.0013	True	5	4	-2.3088392599857777	0.32141911428268477	Significant
Atp6v0c__1	0.0010498094455532	0.0013	True	5	4	-2.5783767613174766	0.5478734298352252	Significant
Ppp2cb__1	0.0010514640953556	0.0013	True	8	5	-1.0448225577584291	0.4804589809227299	Significant
Psmd7__1	0.0010583674243354	0.0013	True	5	4	-2.7620456578545047	1.083473126489077	Significant
Ndufs1__1	0.0010630054021869	0.0014	True	5	4	-1.7313603661983885	0.2411569476799018	Significant
Gtf3c2__1	0.0010630676222084	0.0014	True	5	5	-2.1977234658776847	0.5786501956364863	Significant
Prelid1__1	0.0010633162387208	0.0014	True	5	4	-2.784264830194176	0.6077783691784658	Significant
Blm__1	0.0010672229750649	0.0014	True	5	4	-1.561199639237961	0.3262446459473383	Significant
Nsl1__1	0.0010675151165807	0.0014	True	5	3	-1.7598559712487976	0.4022132959701083	Significant
Son__1	0.0010691014748967	0.0014	True	5	4	-1.7167675987169446	0.23645820192869	Significant
Ppp1cb__1	0.0010712037554178	0.0014	True	5	5	-3.101948473720752	0.43512877303000447	Significant
Bag6__1	0.0010798076369355	0.0014	True	5	3	-1.949720572308787	0.5551849923956209	Significant
Rpa3__1	0.0010798076369355	0.0014	True	5	3	-1.949720572308787	0.4328607825170358	Significant
Rtel1__1	0.0010815302415049	0.0014	True	5	4	-2.4472070070382643	0.7751926966562993	Significant
Commd4__1	0.001085803699905	0.0014	True	10	5	-1.166892467305364	0.09303650625645994	Significant
Ipo7__1	0.0010892934788417	0.0014	True	5	4	-1.78070153028682	0.40788826263303596	Significant
Mcm5__1	0.0010902986025743	0.0014	True	5	3	-2.1488737272806335	0.7331206861133975	Significant
Lamtor3__1	0.001098963259504	0.0014	True	5	5	-2.2745606035418016	0.2614876375177016	Significant
Rce1__1	0.0010995321104983	0.0014	True	10	5	-0.7335544202899636	0.11108728501346933	Significant
Mis18a__1	0.0011022181388401	0.0014	True	5	4	-1.6275185162361352	0.6562654709995589	Significant
Nme6__1	0.0011039554043366	0.0014	True	5	4	-2.4887854561214944	0.23352615043911856	Significant
Ess2__1	0.0011149803601886	0.0017	True	5	5	-2.0468685152246224	1.130556033181156	Significant
Immt__1	0.0011198200412325	0.0017	True	5	3	-1.8151844973495896	0.09203814045764899	Significant
Srp19__1	0.0011201578493503	0.0017	True	5	4	-1.9475461485017096	0.4711261731211438	Significant
Mrpl58__1	0.0011206028281741	0.0017	True	5	4	-1.7096037109242475	0.42769030891101906	Significant
Rbm17__1	0.0011285669451484	0.0017	True	5	5	-1.6132377432580338	0.6159090896518982	Significant
Pop7__1	0.0011313511580126	0.0017	True	5	4	-2.588340353788266	0.5059695942723735	Significant
Smg6__1	0.0011354097248188	0.0017	True	5	5	-1.7398792832277752	1.1786108326710563	Significant
Mvk__1	0.0011364262171983	0.0017	True	5	4	-2.4560334725064443	0.4544257250318485	Significant
LOC100770826__1	0.0011367238225052	0.0017	True	5	5	-1.5444991211425807	0.4459581918357426	Significant
Ipo9__1	0.0011373082563347	0.0017	True	5	5	-2.8986520066297743	1.0722094914180298	Significant
LOC100760422__1	0.0011402026027408	0.0017	True	5	4	-1.7757010624392133	0.05545759801916188	Significant
Eif2s2|Ankrd55	0.0011481257405195	0.0017	True	3	3	-3.9280332292251927	0.79495547065928	Significant
Top2a__1	0.0011503058635035	0.0017	True	5	3	-2.3754613572340775	0.509449785990365	Significant
Cdk2__1	0.0011651980477232	0.0017	True	5	5	-1.4410361175123025	0.2724300235801508	Significant
Marchf6__1	0.0011674033898027	0.0017	True	5	4	-1.6941087594118862	0.4450427439148109	Significant
Letm1__1	0.0011674033898027	0.0017	True	8	4	-1.624794938043775	0.140267174905901	Significant
Rpap1__1	0.0011890822657001	0.0017	True	5	5	-2.39835098726664	0.6016177456882922	Significant
LOC100766809__1	0.0011933716815172	0.0017	True	5	3	-1.5222086786650924	0.8506234144419732	Significant
Pusl1__1	0.0011933859365412	0.0017	True	5	4	-1.4392322465131373	0.5623681426933124	Significant
LOC100773835|LOC100773545	0.0011937407462466	0.0017	True	3	3	-3.657105864008426	0.6505155037300866	Significant
Eif5__1	0.0011947135535972	0.0017	True	6	3	-1.6460431133605917	0.3588733872655306	Significant
Gtf2e2__1	0.0011951610677218	0.0017	True	5	3	-2.2927566984840015	0.12993632447274753	Significant
Rangap1__1	0.0011982593082662	0.0017	True	5	4	-2.9533019401309435	1.2388670916190225	Significant
Vps13d__1	0.001203997354326	0.0017	True	6	5	-1.8083027825865996	0.4019907842802098	Significant
Exoc5__1	0.0012072248744119	0.0017	True	5	4	-1.980915379974016	0.44152045952226576	Significant
Pfkfb3__1	0.001209089497239	0.0017	True	5	3	-2.1015335611143064	0.7997934664251887	Significant
Lin9__1	0.0012140577332753	0.0017	True	5	3	-2.3498472276619013	0.9371965247524531	Significant
Eif4g1__1	0.0012201736914817	0.0017	True	5	3	-2.09765536742361	0.7470068735093535	Significant
Rab6a__1	0.0012282954362669	0.0017	True	5	4	-1.81130507999369	0.6746860655039583	Significant
Pfdn5__1	0.0012378841279412	0.0017	True	5	4	-1.7361616813176488	0.305239976151301	Significant
Mcrs1__1	0.0012400203288151	0.0017	True	5	3	-1.8885179917871946	0.5565222866040704	Significant
Park7__1	0.0012406840767858	0.0017	True	5	4	-1.4534381679108397	0.1496322058628323	Significant
Atp1b3__1	0.0012424364551524	0.0017	True	5	4	-1.6772679922640796	0.47425235325807225	Significant
Dgcr8__1	0.001254535371401	0.0017	True	5	5	-2.751073186989489	0.5044132760563356	Significant
Ltn1__1	0.0012607765964959	0.0017	True	5	3	-1.2719244739376487	0.20838456080753387	Significant
Dkc1__1	0.0012684448733321	0.0017	True	5	3	-1.819728031131166	0.4876971946997524	Significant
Stx12__1	0.0012694800171775	0.0017	True	5	4	-2.0054247322372936	0.5303058690883365	Significant
Btg1__1	0.0012709060986402	0.0017	True	5	4	-1.7680367474893854	0.4877404456245423	Significant
Cenpe__1	0.0012819600547292	0.0017	True	5	5	-1.2968562669433574	0.06359360329372174	Significant
Uri1__1	0.0012879328263141	0.0017	True	5	4	-1.9808294004850913	0.9745276360073569	Significant
Mtrf1l__1	0.0012928030698374	0.0017	True	4	4	-2.470587094417021	0.22469598817286746	Significant
Sdha__1	0.0012947022873872	0.0017	True	5	3	-2.0720492177254903	0.7422894763393307	Significant
Pus1__1	0.0012999116795496	0.0017	True	5	5	-1.2615679452539654	0.45026928742172345	Significant
Rnf40__1	0.001302270399542	0.0017	True	5	3	-1.8665313535136925	0.40359641291314374	Significant
Rpap2__1	0.0013065930889505	0.0017	True	5	5	-2.5258993428359204	0.5308674725396763	Significant
Mrpl41__1	0.0013074905479947	0.0017	True	5	3	-2.3176973921723167	0.6337615704117576	Significant
Eif4g2__1	0.0013246721729501	0.0017	True	5	3	-1.8488131873795686	0.40637499841700275	Significant
Elf2__1	0.001329775311012	0.0017	True	5	4	-2.0481668682304943	0.28011204995367234	Significant
Poc1a__1	0.0013311060380585	0.0017	True	5	5	-1.7409055086609844	0.25511411104565573	Significant
Ctc1__1	0.0013393556272654	0.0017	True	5	4	-2.9033032939981376	0.7705817454301366	Significant
Cul1__1	0.0013395875263758	0.0017	True	5	3	-2.057188097815298	0.19123670110680707	Significant
Traip__1	0.0013405974102349	0.0017	True	5	4	-1.4047687395947352	0.21032811145247632	Significant
Thoc1__1	0.0013412785178843	0.0017	True	5	3	-1.8213624056826045	0.45438938374698806	Significant
Farsb__1	0.0013623897791223	0.0017	True	5	5	-2.614501315906022	0.34488668756867835	Significant
Glrx3__1	0.0013639509962979	0.0017	True	5	4	-1.7469213633698082	0.5173428665303315	Significant
Mfn2__1	0.0013679041338329	0.0017	True	5	4	-1.973497787518696	0.5737084931630085	Significant
Mtrex__1	0.0013762471775322	0.0017	True	5	4	-2.2832732133148577	0.14178525967777064	Significant
Mpi__1	0.0013787234786144	0.0017	True	5	5	-2.8459364280778057	1.5668601968740792	Significant
Med16__1	0.0013805739868506	0.0017	True	5	4	-1.5409998375855727	0.63365782103323	Significant
Pgp__1	0.001390581944655	0.0018	True	5	4	-2.63815117822178	0.8232083210369998	Significant
Ube2k__1	0.0013932272463871	0.0018	True	10	5	-0.8732602947090786	0.3502973676400263	Significant
Nat10__1	0.0014019497265039	0.0018	True	5	4	-1.9177065654836523	0.23947219071683787	Significant
Aasdhppt__1	0.0014026081860083	0.0018	True	5	3	-1.8323675795329737	0.4057028179865427	Significant
Mrps18c__1	0.0014054081269006	0.0018	True	5	4	-1.7949880706002639	0.1923297909710537	Significant
Tmed2__1	0.0014150483709479	0.0019	True	5	4	-1.720626686857633	0.23812481104261063	Significant
Dnajc11__1	0.0014196932635639	0.0019	True	5	4	-1.6400487971049877	1.5467903916565218	Significant
Gnl3__1	0.0014239611185538	0.0019	True	5	4	-2.600768698111092	0.5671221072996169	Significant
Lbr__1	0.001427071051589	0.0019	True	5	4	-2.753838213556004	0.20441994390751977	Significant
Rnf20__1	0.0014307707102354	0.0019	True	5	4	-1.1842230666158757	0.5739672335371985	Significant
Paics__1	0.0014407951149121	0.0019	True	4	3	-2.502226395518836	0.4175855243441162	Significant
LOC100760000|LOC103163371	0.0014418092831867	0.0019	True	4	3	-1.9078935907556311	1.1664929063482288	Significant
Alyref__1	0.001446564373363	0.0019	True	5	4	-2.2860924364181487	0.7004105102742506	Significant
Tfdp1__1	0.001451753001552	0.0019	True	5	3	-1.8213747836070997	0.09693820165256134	Significant
Psmb5__1	0.0014546980912223	0.0019	True	5	4	-2.3845382086110956	0.45626458400778724	Significant
Wdr59__1	0.0014596343475045	0.0019	True	5	3	-1.5660283561697934	0.41179937133392575	Significant
LOC100771675|LOC100764952	0.0014617635783228	0.0019	True	7	4	-1.1325899720854664	0.18898860032731862	Significant
Rps18__1	0.0014645905961752	0.0019	True	4	4	-2.8304632710518867	0.6374488372002036	Significant
Mrps12__1	0.0014655826141541	0.0019	True	5	4	-1.6329475534110527	0.9840474286753097	Significant
Pex19__1	0.0014668053070623	0.0019	True	5	3	-1.8153775744622251	0.5347837077738925	Significant
Xrn2__1	0.0014675681618651	0.0019	True	5	4	-2.1385817035698396	0.7362600547730244	Significant
Lyrm2__1	0.0014686017092335	0.0019	True	5	3	-1.6027337670697233	0.43830033673913654	Significant
Pirt__1	0.0014698065062306	0.0019	True	10	5	-0.5934270750001083	0.2852511199949637	Significant
Ccdc93__1	0.0014716015799128	0.0019	True	5	5	-1.4763595163174625	0.12483059758782956	Significant
Bcas2__1	0.0014761290156658	0.0019	True	5	4	-1.4800225108213894	0.30561921654395563	Significant
Fnta__1	0.0014849276741063	0.0019	True	5	4	-2.082330896797073	0.6157174324825732	Significant
Snrpa1__1	0.0014859300046359	0.0019	True	5	4	-1.8974836270011033	0.35787189286828336	Significant
Taf1d__1	0.0014859300046359	0.0019	True	5	4	-1.653819563424922	0.2360113101605795	Significant
Mtif2__1	0.0014901453350769	0.0019	True	5	4	-1.951861692470896	0.5991510210211293	Significant
Washc3__1	0.0015024911963004	0.0019	True	5	3	-1.0599540223089385	0.7736297224984967	Significant
Sf3b6__1	0.0015045775063886	0.0019	True	5	3	-1.804299513821699	0.4512011184590974	Significant
LOC100754077__1	0.001510324815585	0.0019	True	5	3	-2.2558689842458413	0.8377218408621374	Significant
Sbno1__1	0.0015178658737962	0.0019	True	5	4	-2.6258068962193684	0.2729313974106697	Significant
LOC100771319__1	0.0015178658737962	0.0019	True	5	4	-2.7048637337651438	0.6551754199784156	Significant
Nr2c2|Mrps25	0.0015192357789772	0.0019	True	3	3	-3.3435320867391325	1.3448502288374797	Significant
Nmd3__1	0.0015211283462874	0.0019	True	5	4	-2.005342213056055	0.8696973743472445	Significant
Qki__1	0.0015226521529155	0.0019	True	5	3	-2.1636706167459985	0.27151487614949377	Significant
Zbtb7a__1	0.0015260319125359	0.002	True	5	4	-1.4365787231520264	0.3209026991706997	Significant
Zbtb2__1	0.0015426690164715	0.002	True	5	4	-1.5409372790834068	0.28767025072767444	Significant
Snrnp40__1	0.0015449388228636	0.002	True	5	4	-1.2381971144358723	0.2769152558534906	Significant
Rft1__1	0.0015451162864837	0.002	True	5	3	-2.103372383070883	0.2813120957921431	Significant
Elob__1	0.0015535241116952	0.002	True	4	4	-3.052133545445068	0.3559631467323704	Significant
LOC100767106__1	0.0015565330596406	0.002	True	7	4	-1.1614634603995642	0.2491489382802006	Significant
Gins3__1	0.0015575650736192	0.002	True	5	5	-2.307508579901177	0.9031116834515791	Significant
Eif3e__1	0.0015626753956928	0.002	True	5	5	-2.066906127814771	0.8218114315521297	Significant
Anp32b__1	0.0015664476942277	0.002	True	10	5	-0.839631597611947	0.18774412857083717	Significant
Idi1__1	0.0015675661678853	0.002	True	5	4	-1.9683405119817803	0.8851922073893557	Significant
Noa1__1	0.0015744654033922	0.002	True	5	4	-1.7419310046329677	0.08120170476524091	Significant
Ciapin1__1	0.0015780642241303	0.002	True	5	4	-2.3747522599717477	0.7403650277746764	Significant
Wbp11__1	0.00157849110182	0.002	True	5	5	-2.6535189697181787	0.6447619982334472	Significant
Efl1__1	0.0015825958344835	0.002	True	5	3	-2.2091911912603486	0.30282563066079715	Significant
Atp6v1e1__1	0.0015863767785665	0.002	True	5	3	-1.5081065776288578	0.42259068299560315	Significant
Tmem126b__1	0.0015923410441738	0.002	True	5	4	-2.430590390575811	0.5512122528441225	Significant
Tsg101__1	0.0015923410441738	0.002	True	5	4	-1.429484604147486	0.2818651543146897	Significant
Tars1__1	0.0015933972708885	0.002	True	5	4	-1.6952156582279714	0.236091210071622	Significant
Grb2__1	0.0015978774248434	0.002	True	5	4	-2.7302085013398787	0.3871467456955407	Significant
Strada__1	0.001598570591207	0.002	True	5	3	-1.5548472595498024	0.23959352025754688	Significant
Fam20c__1	0.0016214722068753	0.0021	True	5	4	-1.289483523185473	0.11995840001109306	Significant
Atp6v0d1__1	0.0016283337564896	0.0021	True	5	4	-1.8606006195948088	0.2968357895264092	Significant
Ppp1r8__1	0.0016305665875212	0.0021	True	5	3	-1.8576155471491118	0.4581167828866324	Significant
Pan2__1	0.0016332789294745	0.0021	True	6	4	-1.5577141307298596	0.11373542991076258	Significant
Cenpk__1	0.0016338721613076	0.0021	True	5	3	-1.972680322923416	0.1283251754054598	Significant
Dhps__1	0.0016384511100643	0.0021	True	5	4	-1.349958741399344	0.9266326783742446	Significant
Nfu1__1	0.0016575209352243	0.0021	True	5	4	-1.9446291846447896	1.1331201179509043	Significant
Jagn1__1	0.0016638416246001	0.0021	True	5	4	-2.0120526963750054	0.6599211757214982	Significant
Nup54__1	0.0016708371388047	0.0022	True	5	4	-2.2476700127085416	0.3951377883428541	Significant
Srsf3__1	0.0016794970511094	0.0022	True	5	3	-2.211876208171076	0.5242271591077959	Significant
Cdk4__1	0.0016845557737724	0.0022	True	5	3	-2.030737263456987	0.3093091829462049	Significant
Pdcd11__1	0.0016860392746786	0.0022	True	5	4	-2.482218594423087	0.10221555340722037	Significant
Eif2b3__1	0.0016943886816953	0.0022	True	5	4	-2.0072516917699557	0.6324523168605499	Significant
Gtf2a1__1	0.0016946382710505	0.0022	True	5	4	-1.7777642975638728	0.5866854320515307	Significant
Smarcb1__1	0.0016946798528232	0.0022	True	5	5	-1.4785235199665763	0.1663101991319895	Significant
Dnm2__1	0.0016995098696593	0.0022	True	5	3	-1.4758768366382196	0.9674660448453113	Significant
Donson__1	0.0017121593133687	0.0022	True	5	4	-2.5209405860042207	0.5349933278299303	Significant
Tdp2__1	0.0017164002991267	0.0022	True	5	4	-1.5453513742888507	0.8010202850449293	Significant
Mtx3__1	0.0017167093844793	0.0022	True	10	5	-1.0629261576712243	0.4096826388959194	Significant
LOC100760484__1	0.0017202082109534	0.0022	True	5	5	-2.923424290155981	0.6511723351370204	Significant
Pam16__1	0.0017231126273093	0.0022	True	5	4	-1.9541234038925785	0.399980031546225	Significant
Prkar1a__1	0.0017246469232179	0.0022	True	5	5	-2.2812911682212076	1.0730420842098174	Significant
Fancm__1	0.00172682137871	0.0022	True	5	3	-1.2412800598787401	0.7481411674524479	Significant
Naa15__1	0.0017371381468283	0.0022	True	5	3	-1.356475644091961	1.1568706618139428	Significant
